WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13963,20170117,126,12,SCT017 OVC110, ,10, , , ,52, ,11.1, ,51, ,10.5, ,50, ,10, ,93, ,8, ,290, , , ,29.77, , , , , ,M, ,SP, , , ,30.05, 
13963,20170117,153,12,SCT017 OVC110, ,10, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,7, ,280, , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20170117,253,12,SCT017 OVC100, ,10, , , ,50, ,10, ,48, ,9.1, ,47, ,8.3, ,90, ,9, ,320, , , ,29.77, , , , , ,30.05, ,AA, , , ,30.05, 
13963,20170117,353,12,OVC080, ,10, , , ,50, ,10, ,48, ,8.8, ,46, ,7.8, ,86, ,7, ,270, , , ,29.81, , , , , ,30.09, ,AA, , , ,30.09, 
13963,20170117,453,12,BKN085 OVC110, ,10, , , ,49, ,9.4, ,48, ,8.6, ,46, ,7.8, ,89, ,7, ,300, , , ,29.8, , , , , ,30.08, ,AA, ,  T, ,30.08, 
13963,20170117,553,12,OVC085, ,10, , , ,48, ,8.9, ,47, ,8, ,45, ,7.2, ,89, ,5, ,310, , , ,29.79, , , , , ,30.07, ,AA, , , ,30.07, 
13963,20170117,653,12,OVC095, ,10, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, ,86, ,9, ,290, , , ,29.82, , , , , ,30.1, ,AA, , , ,30.1, 
13963,20170117,753,12,FEW040 BKN090 BKN250, ,10, , , ,47, ,8.3, ,45, ,7, ,42, ,5.6, ,83, ,10, ,320, , , ,29.84, , , , , ,30.13, ,AA, , , ,30.12, 
13963,20170117,853,12,SCT045 BKN090 BKN250, ,10, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5, ,83, ,10, ,300, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20170117,953,12,SCT050 BKN100 BKN250, ,10, , , ,47, ,8.3, ,44, ,6.5, ,40, ,4.4, ,77, ,9, ,310, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20170117,1053,12,FEW050 SCT100 BKN250, ,10, , , ,49, ,9.4, ,45, ,7.3, ,41, ,5, ,74, ,10, ,320, , , ,29.88, , , , , ,30.16, ,AA, , , ,30.16, 
13963,20170117,1153,12,FEW030 SCT100 BKN250, ,10, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5, ,64, ,8, ,330, , , ,29.86, , , , , ,30.15, ,AA, , , ,30.14, 
13963,20170117,1253,12,FEW035 SCT100 BKN250, ,10, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5, ,64, ,8, ,300, , , ,29.85, , , , , ,30.14, ,AA, , , ,30.13, 
13963,20170117,1353,12,FEW035 BKN250, ,10, , , ,53, ,11.7, ,48, ,8.6, ,42, ,5.6, ,66, ,9, ,310, , , ,29.85, , , , , ,30.14, ,AA, , , ,30.13, 
13963,20170117,1453,12,FEW040 SCT100 OVC250, ,10, , , ,53, ,11.7, ,48, ,8.6, ,42, ,5.6, ,66, ,7, ,320, , , ,29.86, , , , , ,30.14, ,AA, , , ,30.14, 
13963,20170117,1553,12,SCT100 OVC250, ,10, , , ,53, ,11.7, ,48, ,8.6, ,42, ,5.6, ,66, ,3, ,310, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20170117,1653,12,FEW100 OVC200, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,3, ,360, , , ,29.88, , , , , ,30.16, ,AA, , , ,30.16, 
13963,20170117,1753,12,SCT150 OVC200, ,10, , , ,50, ,10, ,47, ,8.1, ,43, ,6.1, ,77, ,5, ,320, , , ,29.89, , , , , ,30.17, ,AA, , , ,30.17, 
13963,20170117,1853,12,BKN150 OVC200, ,10, , , ,49, ,9.4, ,46, ,7.8, ,43, ,6.1, ,80, ,0, ,0, , , ,29.9, , , , , ,30.19, ,AA, , , ,30.18, 
13963,20170117,1953,12,SCT100 OVC150, ,10, , , ,49, ,9.4, ,46, ,7.8, ,43, ,6.1, ,80, ,9, ,350, , , ,29.89, , , , , ,30.18, ,AA, , , ,30.17, 
13963,20170117,2053,12,OVC110, ,10, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, ,80, ,6, ,10, , , ,29.89, , , , , ,30.18, ,AA, , , ,30.17, 
13963,20170117,2153,12,OVC110, ,10, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, ,86, ,8, ,350, , , ,29.89, , , , , ,30.18, ,AA, , , ,30.17, 
13963,20170117,2253,12,BKN110 OVC150, ,10, , , ,47, ,8.3, ,45, ,7, ,42, ,5.6, ,83, ,6, ,320, , , ,29.92, , , , , ,30.2, ,AA, ,  T, ,30.2, 
13963,20170117,2353,12,BKN110 OVC150, ,10, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, ,86, ,8, ,310, , , ,29.93, , , , , ,30.22, ,AA, , , ,30.21, 
13963,20170118,53,12,SCT070 OVC100, ,10, ,#NAME?, ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, ,89, ,5, ,320, , , ,29.92, , , , , ,30.21, ,AA, ,  T, ,30.2, 
13963,20170118,153,12,FEW060 SCT085 OVC110, ,10, , , ,45, ,7.2, ,44, ,6.6, ,43, ,6.1, ,93, ,3, ,350, , , ,29.92, , , , , ,30.2, ,AA, ,  T, ,30.2, 
13963,20170118,253,12,FEW060 BKN100 OVC150, ,10, , , ,45, ,7.2, ,44, ,6.6, ,43, ,6.1, ,93, ,0, ,0, , , ,29.91, , , , , ,30.19, ,AA, , , ,30.19, 
13963,20170118,353,12,FEW040 BKN080 OVC150, ,10, , , ,44, ,6.7, ,43, ,6.1, ,42, ,5.6, ,93, ,5, ,10, , , ,29.9, , , , , ,30.19, ,AA, , , ,30.18, 
13963,20170118,453,12,SCT031 BKN080 OVC150, ,10, ,#NAME?, ,45, ,7.2, ,44, ,6.6, ,43, ,6.1, ,93, ,8, ,80, , , ,29.88, , , , , ,30.17, ,AA, ,  T, ,30.16, 
13963,20170118,536,12,SCT012 BKN028 OVC110, ,10, ,#NAME?, ,45, ,7.2, ,45, ,6.9, ,44, ,6.7, ,96, ,7, ,60, , , ,29.92, , , , , ,M, ,SP, , , ,30.2, 
13963,20170118,553,12,BKN012 BKN028 OVC110, ,10, ,#NAME?, ,45, ,7.2, ,44, ,6.6, ,43, ,6.1, ,93, ,8, ,80, , , ,29.93, , , , , ,30.21, ,AA, ,0.01, ,30.21, 
13963,20170118,653,12,BKN012 OVC030, ,10, ,#NAME?, ,44, ,6.7, ,44, ,6.4, ,43, ,6.1, ,96, ,8, ,360, , , ,29.96, , , , , ,30.25, ,AA, ,0.01, ,30.24, 
13963,20170118,715,12,SCT012 OVC028, ,10, ,#NAME?, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, ,6, ,30, , , ,29.96, , , , , ,M, ,SP, , , ,30.24, 
13963,20170118,753,12,FEW012 BKN028 OVC090, ,10, ,#NAME?, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, ,8, ,50, , , ,29.94, , , , , ,30.22, ,AA, ,0.01, ,30.22, 
13963,20170118,819,12,FEW012 SCT028 OVC100, ,10, ,#NAME?, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, ,9, ,50, , , ,29.94, , , , , ,M, ,SP, , , ,30.22, 
13963,20170118,851,12,BKN028 OVC100, ,10, , , ,43, ,6, ,43, ,6.1, ,43, ,6, ,100, ,9, ,60, , , ,29.94, , , , , ,M, ,SP, , , ,30.22, 
13963,20170118,853,12,BKN028 OVC100, ,10, ,#NAME?, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, ,8, ,70, , , ,29.94, , , , , ,30.23, ,AA, ,  T, ,30.22, 
13963,20170118,953,12,FEW010 BKN027 OVC100, ,10, ,#NAME?, ,43, ,6.1, ,43, ,6.1, ,43, ,6.1, ,100, ,8, ,60, , , ,29.94, , , , , ,30.23, ,AA, ,0.01, ,30.22, 
13963,20170118,1053,12,SCT010 OVC025, ,10, , , ,45, ,7.2, ,45, ,7.2, ,45, ,7.2, ,100, ,8, ,80, , , ,29.93, , , , , ,30.22, ,AA, ,0.01, ,30.21, 
13963,20170118,1153,12,SCT012 OVC025, ,10, , , ,47, ,8.3, ,45, ,7.2, ,43, ,6.1, ,86, ,10, ,60, , , ,29.88, , , , , ,30.17, ,AA, , , ,30.16, 
13963,20170118,1253,12,SCT011 OVC023, ,10, ,#NAME?, ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, ,93, ,10, ,50, , , ,29.85, , , , , ,30.14, ,AA, ,  T, ,30.13, 
13963,20170118,1341,12,BKN014 OVC025, ,10, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, ,86, ,5, ,50, , , ,29.85, , , , , ,M, ,SP, , , ,30.13, 
13963,20170118,1351,12,BKN015 OVC025, ,10, , , ,48, ,9, ,47, ,8, ,45, ,7, ,89, ,0, ,0, , , ,29.85, , , , , ,M, ,SP, , , ,30.13, 
13963,20170118,1353,12,BKN015 OVC025, ,10, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, ,86, ,0, ,0, , , ,29.85, , , , , ,30.14, ,AA, , , ,30.13, 
13963,20170118,1453,12,OVC022, ,10, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, ,86, ,8, ,40, , , ,29.81, , , , , ,30.1, ,AA, , , ,30.09, 
13963,20170118,1520,12,OVC022, ,2.5, ,#NAME?, ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, ,89, ,7, ,60, , , ,29.82, , , , , ,M, ,SP, , , ,30.1, 
13963,20170118,1539,12,OVC022, ,4, ,#NAME?, ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,5, ,50, , , ,29.82, , , , , ,M, ,SP, , , ,30.1, 
13963,20170118,1547,12,OVC020, ,3, ,#NAME?, ,46, ,8, ,46, ,7.5, ,45, ,7, ,96, ,5, ,40, , , ,29.82, , , , , ,M, ,SP, , , ,30.1, 
13963,20170118,1553,12,OVC019, ,3, ,BR, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,5, ,50, , , ,29.82, , , , , ,30.11, ,AA, ,  T, ,30.1, 
13963,20170118,1604,12,SCT009 OVC018, ,3, ,BR, ,46, ,7.8, ,46, ,7.5, ,45, ,7.2, ,96, ,6, ,80, , , ,29.81, , , , , ,M, ,SP, , , ,30.09, 
13963,20170118,1614,12,BKN009 OVC015, ,3, ,BR, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,8, ,80, , , ,29.81, , , , , ,M, ,SP, , , ,30.09, 
13963,20170118,1653,12,BKN007 OVC014, ,2.5, ,#NAME?, ,45, ,7.2, ,45, ,7.2, ,45, ,7.2, ,100, ,10, ,70, , , ,29.79, , , , , ,30.07, ,AA, ,  T, ,30.07, 
13963,20170118,1709,12,BKN007 OVC014, ,3, ,#NAME?, ,45, ,7.2, ,45, ,7.2, ,45, ,7.2, ,100, ,7, ,50, , , ,29.79, , , , , ,M, ,SP, , , ,30.07, 
13963,20170118,1751,12,SCT007 BKN014 OVC020, ,4, ,BR, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,9, ,60, , , ,29.78, , , , , ,M, ,SP, , , ,30.06, 
13963,20170118,1753,12,SCT007 BKN014 OVC020, ,4, ,BR, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,10, ,60, , , ,29.78, , , , , ,30.06, ,AA, ,  T, ,30.06, 
13963,20170118,1802,12,FEW007 SCT014 OVC018, ,5, ,BR, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,10, ,70, , , ,29.76, , , , , ,M, ,SP, , , ,30.04, 
13963,20170118,1851,12,BKN008 OVC016, ,7, , , ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,8, ,50, , , ,29.76, , , , , ,M, ,SP, , , ,30.04, 
13963,20170118,1853,12,BKN008 OVC016, ,7, , , ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,8, ,50, , , ,29.76, , , , , ,30.05, ,AA, , , ,30.04, 
13963,20170118,1953,12,OVC009, ,10, , , ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,5, ,60, , , ,29.77, , , , , ,30.06, ,AA, , , ,30.05, 
13963,20170118,2053,12,OVC008, ,10, , , ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,5, ,20, , , ,29.76, , , , , ,30.05, ,AA, , , ,30.04, 
13963,20170118,2139,12,OVC011, ,10, , , ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,7, ,40, , , ,29.75, , , , , ,M, ,SP, , , ,30.03, 
13963,20170118,2153,12,OVC011, ,10, , , ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,5, ,30, , , ,29.75, , , , , ,30.04, ,AA, , , ,30.03, 
13963,20170118,2218,12,OVC009, ,10, , , ,47, ,8.3, ,47, ,8, ,46, ,7.8, ,96, ,5, ,360, , , ,29.75, , , , , ,M, ,SP, , , ,30.03, 
13963,20170118,2240,12,OVC007, ,4, ,BR, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,7, ,340, , , ,29.74, , , , , ,M, ,SP, , , ,30.02, 
13963,20170118,2253,12,OVC007, ,2, ,BR, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,7, ,340, , , ,29.74, , , , , ,30.03, ,AA, ,  T, ,30.02, 
13963,20170118,2259,12,OVC006, ,2, ,#NAME?, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,6, ,340, , , ,29.74, , , , , ,M, ,SP, , , ,30.02, 
13963,20170118,2317,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,5, ,340, , , ,M, , , , , ,M, ,SP, , , ,30.02, 
13963,20170118,2333,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,7, ,360, , , ,M, , , , , ,M, ,SP, , , ,30.01, 
13963,20170118,2353,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,7, ,10, , , ,M, , , , , ,30.01, ,AA, ,  T, ,30, 
13963,20170119,53,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,5, ,50, , , ,M, , , , , ,29.98, ,AA, ,  T, ,29.97, 
13963,20170119,153,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,5, ,50, , , ,M, , , , , ,29.97, ,AA, ,0.08, ,29.96, 
13963,20170119,253,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,3, ,350, , , ,M, , , , , ,29.95, ,AA, ,0.01, ,29.95, 
13963,20170119,353,12,CLR, ,1, , , ,46, ,7.8, ,M, ,M, ,46, ,7.8, ,M, ,3, ,10, , , ,M, , , , , ,29.94, ,AA, ,0.02, ,29.93, 
13963,20170119,432,12,BKN003 OVC022, ,2, ,#NAME?, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,0, ,0, , , ,29.63, , , , , ,M, ,SP, , , ,29.91, 
13963,20170119,453,12,BKN003 OVC022, ,2, ,#NAME?, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,0, ,0, , , ,29.62, , , , , ,29.91, ,AA, ,  T, ,29.9, 
13963,20170119,551,12,BKN005 OVC021, ,2.5, ,#NAME?, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,6, ,50, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20170119,553,12,BKN005 OVC021, ,2.5, ,#NAME?, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,6, ,40, , , ,29.59, , , , , ,29.88, ,AA, ,  T, ,29.87, 
13963,20170119,603,12,BKN006 OVC021, ,3, ,BR, ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, ,5, ,50, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20170119,651,12,BKN004 OVC021, ,4, ,BR, ,46, ,8, ,46, ,7.7, ,46, ,8, ,100, ,3, ,40, , , ,29.59, , , , , ,M, ,SP, , , ,29.86, 
13963,20170119,653,12,BKN004 OVC021, ,4, ,BR, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,0, ,0, , , ,29.59, , , , , ,29.87, ,AA, ,  T, ,29.86, 
13963,20170119,719,12,OVC005, ,5, ,BR, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,0, ,0, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20170119,753,12,OVC005, ,5, ,BR, ,47, ,8.3, ,47, ,8.3, ,47, ,8.3, ,100, ,0, ,0, , , ,29.6, , , , , ,29.88, ,AA, , , ,29.88, 
13963,20170119,853,12,OVC005, ,5, ,BR, ,48, ,8.9, ,48, ,8.8, ,48, ,8.9, ,100, ,0, ,0, , , ,29.6, , , , , ,29.89, ,AA, , , ,29.88, 
13963,20170119,953,12,OVC005, ,4, ,BR, ,48, ,8.9, ,48, ,8.8, ,48, ,8.9, ,100, ,0, ,0, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.86, 
13963,20170119,1013,12,OVC004, ,3, ,BR, ,49, ,9.4, ,49, ,9.4, ,49, ,9.4, ,100, ,0, ,0, , , ,29.59, , , , , ,M, ,SP, , , ,29.87, 
13963,20170119,1053,12,OVC004, ,3, ,BR, ,49, ,9.4, ,49, ,9.4, ,49, ,9.4, ,100, ,0, ,0, , , ,29.59, , , , , ,29.87, ,AA, , , ,29.87, 
13963,20170119,1153,12,OVC004, ,3, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,0, ,0, , , ,29.54, , , , , ,29.82, ,AA, , , ,29.82, 
13963,20170119,1209,12,OVC003, ,1.5, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,0, ,0, , , ,29.52, , , , , ,M, ,SP, , , ,29.8, 
13963,20170119,1253,12,OVC003, ,1.5, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,0, ,0, , , ,29.49, , , , , ,29.77, ,AA, , , ,29.76, 
13963,20170119,1353,12,OVC003, ,1.5, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,0, ,0, , , ,29.46, , , , , ,29.73, ,AA, , , ,29.73, 
13963,20170119,1414,12,CLR, ,0.5, , , ,51, ,10.6, ,M, ,M, ,51, ,10.6, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,29.72, 
13963,20170119,1438,12,CLR, ,0.5, , , ,51, ,10.6, ,M, ,M, ,51, ,10.6, ,M, ,5, ,190, , , ,M, , , , , ,M, ,SP, , , ,29.72, 
13963,20170119,1453,12,CLR, ,0.5, , , ,51, ,10.6, ,M, ,M, ,51, ,10.6, ,M, ,3, ,100, , , ,M, , , , , ,29.71, ,AA, ,0.12,s,29.7, 
13963,20170119,1539,12,SCT005 BKN011 OVC026, ,3, ,#NAME?, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,0, ,0, , , ,29.43, , , , , ,M, ,SP, , , ,29.7, 
13963,20170119,1549,12,SCT005 BKN011 OVC026, ,3, ,BR, ,52, ,11, ,52, ,11.1, ,52, ,11, ,100, ,3, ,120, , , ,29.43, , , , , ,M, ,SP, , , ,29.7, 
13963,20170119,1553,12,SCT005 BKN011 OVC026, ,3, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,5, ,110, , , ,29.41, , , , , ,29.7, ,AA, ,0.13, ,29.69, 
13963,20170119,1601,12,SCT003 OVC020, ,3, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,3, ,140, , , ,29.41, , , , , ,M, ,SP, , , ,29.69, 
13963,20170119,1614,12,BKN003 OVC018, ,3, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,3, ,120, , , ,29.41, , , , , ,M, ,SP, , , ,29.69, 
13963,20170119,1653,12,OVC003, ,2, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,5, ,130, , , ,29.43, , , , , ,29.71, ,AA, , , ,29.7, 
13963,20170119,1704,12,CLR, ,1, , , ,51, ,10.6, ,M, ,M, ,51, ,10.6, ,M, ,5, ,160, , , ,M, , , , , ,M, ,SP, , , ,29.71, 
13963,20170119,1753,12,CLR003, ,1, , , ,51, ,10.6, ,M, ,M, ,51, ,10.6, ,M, ,5, ,180, , , ,M, , , , , ,29.72, ,AA, ,  T, ,29.71, 
13963,20170119,1836,12,OVC004, ,2.5, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,6, ,200, , , ,29.44, , , , , ,M, ,SP, , , ,29.71, 
13963,20170119,1853,12,OVC004, ,2.5, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,6, ,190, , , ,29.44, , , , , ,29.71, ,AA, ,  T, ,29.71, 
13963,20170119,1936,12,OVC005, ,2.5, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,6, ,180, , , ,29.44, , , , , ,M, ,SP, , , ,29.71, 
13963,20170119,1951,12,OVC004, ,2.5, ,BR, ,52, ,11, ,52, ,11.1, ,52, ,11, ,100, ,8, ,190, , , ,29.44, , , , , ,M, ,SP, , , ,29.71, 
13963,20170119,1953,12,OVC005, ,2.5, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,8, ,190, , , ,29.44, , , , , ,29.71, ,AA, , , ,29.71, 
13963,20170119,2005,12,OVC004, ,2.5, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,8, ,190, , , ,29.44, , , , , ,M, ,SP, , , ,29.71, 
13963,20170119,2053,12,OVC004, ,2.5, ,BR, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,10, ,210, , , ,29.44, , , , , ,29.72, ,AA, , , ,29.71, 
13963,20170119,2114,12,SCT007 OVC016, ,5, ,BR, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,10, ,200, , , ,29.43, , , , , ,M, ,SP, , , ,29.7, 
13963,20170119,2153,12,FEW007 OVC018, ,5, ,BR, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,8, ,230, , , ,29.44, , , , , ,29.72, ,AA, , , ,29.72, 
13963,20170119,2253,12,BKN021, ,7, , , ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,10, ,210, , , ,29.44, , , , , ,29.71, ,AA, , , ,29.71, 
13963,20170119,2353,12,BKN022, ,10, , , ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, ,7, ,210, , , ,29.43, , , , , ,29.7, ,AA, , , ,29.7, 
13963,20170120,53,12,OVC019, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,9, ,200, , , ,29.41, , , , , ,29.68, ,AA, , , ,29.68, 
13963,20170120,153,12,OVC018, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,11, ,220, , , ,29.41, , , , , ,29.69, ,AA, , , ,29.68, 
13963,20170120,253,12,OVC018, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,6, ,200, , , ,29.4, , , , , ,29.68, ,AA, , , ,29.67, 
13963,20170120,353,12,FEW011 OVC022, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,6, ,180, , , ,29.4, , , , , ,29.68, ,AA, , , ,29.67, 
13963,20170120,453,12,FEW010 OVC023, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,5, ,190, , , ,29.4, , , , , ,29.67, ,AA, , , ,29.67, 
13963,20170120,527,12,OVC022, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,5, ,160, , , ,29.4, , , , , ,M, ,SP, , , ,29.67, 
13963,20170120,553,12,FEW014 OVC025, ,10, , , ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,6, ,180, , , ,29.41, , , , , ,29.68, ,AA, , , ,29.68, 
13963,20170120,653,12,FEW010 OVC029, ,10, , , ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,7, ,170, , , ,29.41, , , , , ,29.69, ,AA, , , ,29.68, 
13963,20170120,753,12,OVC028, ,10, , , ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,8, ,150, , , ,29.41, , , , , ,29.69, ,AA, , , ,29.69, 
13963,20170120,853,12,BKN017 OVC025, ,10, , , ,57, ,13.9, ,56, ,13.5, ,56, ,13.3, ,96, ,9, ,190, , , ,29.41, , , , , ,29.7, ,AA, , , ,29.69, 
13963,20170120,951,12,SCT021 BKN250, ,10, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,10, ,180, , , ,29.41, , , , , ,M, ,SP, , , ,29.68, 
13963,20170120,953,12,SCT021 BKN250, ,10, , , ,59, ,15, ,57, ,14, ,56, ,13.3, ,90, ,13, ,190, ,20, ,29.41, , , , , ,29.69, ,AA, , , ,29.69, 
13963,20170120,1008,12,BKN021 BKN250, ,10, , , ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,15, ,210, , , ,29.41, , , , , ,M, ,SP, , , ,29.69, 
13963,20170120,1053,12,BKN024 BKN250, ,10, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,15, ,210, ,22, ,29.41, , , , , ,29.69, ,AA, , , ,29.69, 
13963,20170120,1151,12,SCT022 BKN250, ,10, , , ,63, ,17, ,58, ,14.3, ,54, ,12, ,73, ,13, ,200, ,23, ,29.38, , , , , ,M, ,SP, , , ,29.65, 
13963,20170120,1153,12,SCT022 BKN250, ,10, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,11, ,200, ,23, ,29.38, , , , , ,29.65, ,AA, , , ,29.65, 
13963,20170120,1253,12,SCT023 BKN250, ,10, , , ,66, ,18.9, ,59, ,14.7, ,53, ,11.7, ,63, ,14, ,200, , , ,29.35, , , , , ,29.62, ,AA, , , ,29.62, 
13963,20170120,1353,12,SCT022 BKN250, ,10, , , ,68, ,20, ,59, ,15.2, ,53, ,11.7, ,59, ,13, ,200, ,22, ,29.35, , , , , ,29.62, ,AA, , , ,29.62, 
13963,20170120,1453,12,BKN250, ,10, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, ,57, ,17, ,210, ,21, ,29.35, , , , , ,29.62, ,AA, , , ,29.62, 
13963,20170120,1553,12,BKN250, ,10, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, ,57, ,9, ,200, , , ,29.35, , , , , ,29.62, ,AA, , , ,29.62, 
